Time_s,Position_X,Position_Y,Position_Z
0,0.000207966179246835,0.50028170398218,-0.000366288255206742
0.01001001001001,0.0316762170782961,0.498882855574705,0.00188948167885067
0.02002002002002,0.0624880936614853,0.496338077111098,0.00422370182703301
0.03003003003003,0.0939987292635643,0.491266337859446,0.00613185920393389
0.04004004004004,0.12403353195736,0.484618797740112,0.00824838852166221
0.0500500500500501,0.154520278282491,0.475162244767446,0.0103701007398512
0.0600600600600601,0.184364581777612,0.464864906988177,0.0123275339292301
0.0700700700700701,0.212299264333967,0.451973157421287,0.0137826790042975
0.0800800800800801,0.241448527881567,0.438141775542931,0.0161694897067359
0.0900900900900901,0.268531121534758,0.421695491791713,0.0176770458559828
0.1001001001001,0.294332698888546,0.404184428991141,0.019531395829825
0.11011011011011,0.318793392223996,0.385046945307751,0.0222288332304895
0.12012012012012,0.342634891473292,0.364202056969616,0.0241304939606586
0.13013013013013,0.36531278468167,0.342041469097658,0.0257972032175045
0.14014014014014,0.385845107875601,0.318481638321128,0.0279052018878396
0.15015015015015,0.404647495048473,0.293334307824696,0.029818863633378
0.16016016016016,0.422626924128819,0.267495204808232,0.0319881110558141
0.17017017017017,0.438371954754723,0.240355293765481,0.0341664630866256
0.18018018018018,0.453397066316382,0.212436454034946,0.0359267296385597
0.19019019019019,0.464329649250814,0.183255495367116,0.037902588047061
0.2002002002002,0.475460786307445,0.153831287366616,0.0399237557732075
0.21021021021021,0.484287985799761,0.123891248777863,0.0421449418878918
0.22022022022022,0.491419207523227,0.0929440516859599,0.0440297288551004
0.23023023023023,0.496741952482946,0.0616944976928784,0.0459292125238332
0.24024024024024,0.498753082813441,0.0300954921890968,0.0481118247471294
0.25025025025025,0.49988083504491,-0.000795418300502626,0.049702890968248
0.26026026026026,0.499256898962132,-0.0324302573259085,0.0519177687592444
0.27027027027027,0.495812918070518,-0.0638039284719525,0.0539822497516239
0.28028028028028,0.491136194182671,-0.0941623675097204,0.0559640886600005
0.29029029029029,0.484095403103513,-0.125187435014162,0.0585032304302988
0.3003003003003,0.475389998168886,-0.154882553019866,0.0600901994722098
0.31031031031031,0.464524479606168,-0.184906167912678,0.0625099187242773
0.32032032032032,0.451670280185257,-0.213770641947094,0.0645777138117693
0.33033033033033,0.438371044789076,-0.241504853550607,0.0664080026121993
0.34034034034034,0.42180295709067,-0.268814022338606,0.0681798460458345
0.35035035035035,0.404023057073252,-0.29495653363632,0.0699941069007514
0.36036036036036,0.384112599554439,-0.319320861135393,0.0721567259478808
0.37037037037037,0.363958919016628,-0.34332945738135,0.0740678937814251
0.38038038038038,0.341415958173551,-0.36530497814217,0.076116287041006
0.39039039039039,0.318007822032051,-0.385637200041123,0.07808703145462
0.4004004004004,0.292381498819492,-0.405091803838268,0.0801311226825291
0.41041041041041,0.26648554896458,-0.423103612786696,0.0822132905906279
