Time_s,Position_X,Position_Y,Position_Z
0,0.000321183400583955,0.499134821599383,-0.00045677613622062
0.01001001001001,0.030747712610422,0.498726817232056,0.00164770707309936
0.02002002002002,0.0622120365382434,0.49588834264449,0.00304447166010378
0.03003003003003,0.0939452208554237,0.490535428099505,0.00662877305833064
0.04004004004004,0.125483708561879,0.484565845187221,0.00851474671102195
0.0500500500500501,0.153825282509443,0.476208317231823,0.0105171716399999
0.0600600600600601,0.185534189344409,0.464101864814089,0.0118687015733938
0.0700700700700701,0.213101189855894,0.452040822334141,0.0146939579810233
0.0800800800800801,0.2411812136773,0.438303642556568,0.0159317068546671
0.0900900900900901,0.267396009383946,0.422314600609304,0.0178353241432194
0.1001001001001,0.294437653996145,0.403946018714679,0.0208068125512458
0.11011011011011,0.318592809491943,0.386345726502234,0.0233244582775034
0.12012012012012,0.342863345788332,0.363745135880886,0.0241673760637549
0.13013013013013,0.365900721823581,0.342575735656663,0.0267090824836746
0.14014014014014,0.384837980544638,0.319043223081404,0.0280564346537368
0.15015015015015,0.40493605928796,0.293030077402017,0.0308044429098966
0.16016016016016,0.423461913679435,0.26743618435155,0.0322431769559579
0.17017017017017,0.439871278262192,0.241350599554438,0.0337546899170929
0.18018018018018,0.452449508982381,0.212433874576416,0.0361195333746286
0.19019019019019,0.465422310148005,0.184319633234046,0.0372640232578037
0.2002002002002,0.47614364421767,0.154176990456722,0.03986376667779
0.21021021021021,0.484926748023021,0.123728139834458,0.0427418409413679
0.22022022022022,0.491193731480675,0.0927414298820804,0.043790898759766
0.23023023023023,0.495800621717741,0.0618377511491392,0.0468335497915067
0.24024024024024,0.498483312356058,0.0315854157530857,0.0483013605290491
0.25025025025025,0.498650838781759,0.000683305649695611,0.0515358667559908
0.26026026026026,0.497951893868056,-0.032065948643291,0.0516207508946221
0.27027027027027,0.495535282229307,-0.0632076435579435,0.0539980721728896
0.28028028028028,0.490718659542556,-0.0944037455251743,0.0561910388391328
0.29029029029029,0.484118201440723,-0.123986777913233,0.0585373101104756
0.3003003003003,0.475149894183394,-0.155294209268561,0.0599191401306306
0.31031031031031,0.464205763956848,-0.18463601623912,0.0626623601327784
0.32032032032032,0.451736769027439,-0.213006211280438,0.0635741662587058
0.33033033033033,0.437273018874853,-0.241873282360772,0.0661126925738687
0.34034034034034,0.421233514706624,-0.268288476569797,0.0672757612614873
0.35035035035035,0.404278401256178,-0.295989869123965,0.0705746420268253
0.36036036036036,0.385627825746829,-0.320008273519571,0.0707065693174394
0.37037037037037,0.364028819199041,-0.343297133421848,0.0750988801836641
0.38038038038038,0.342418271715375,-0.366322406004085,0.0760856116162565
0.39039039039039,0.317529707201821,-0.386501506233144,0.0792367292545514
0.4004004004004,0.291991582560855,-0.4043104414557,0.0793627277191482
0.41041041041041,0.266438537627078,-0.422706585688201,0.0815344586857617
0.42042042042042,0.240157591228327,-0.438834735883275,0.0840874671671353
0.43043043043043,0.211231805801407,-0.452835660165418,0.0847695826086704
0.44044044044044,0.182417785498587,-0.465591928733963,0.0882573222299459
0.45045045045045,0.152823317468131,-0.476076380599838,0.089191956306484
0.46046046046046,0.122317791551789,-0.48395418183035,0.0915504834191136
0.47047047047047,0.094015023010538,-0.491335073447646,0.0940522810381862
0.48048048048048,0.0602739832919469,-0.496336081955468,0.0966065322615115
0.49049049049049,0.0302269668809232,-0.498977708162953,0.0968404361935342
0.500500500500501,-0.000875643383573623,-0.499816562667936,0.100574971019625
0.510510510510511,-0.0322144678144091,-0.499433199325632,0.101361686802524
0.520520520520521,-0.0634375584632745,-0.496349996959429,0.10437320057044
0.530530530530531,-0.0959338701391493,-0.491391593172131,0.106722535307997
0.540540540540541,-0.125329426945766,-0.48358239793872,0.10889659347826
0.550550550550551,-0.156873211068818,-0.475485216144013,0.110506612843229
0.560560560560561,-0.187462856952714,-0.46536641112369,0.112516699890134
0.570570570570571,-0.213279651730658,-0.451302810541808,0.113971292084176
0.580580580580581,-0.242378524328389,-0.4359153209227,0.115256038574225
0.590590590590591,-0.268836617863111,-0.420463031566372,0.118130750172533
0.600600600600601,-0.294682960808206,-0.403307348883876,0.12003378384134
0.610610610610611,-0.320520709596609,-0.383347868582912,0.12133181882026
0.620620620620621,-0.343970535511797,-0.364158417838092,0.124604820304513
0.630630630630631,-0.366630442821211,-0.341046777922167,0.126417983788916
0.640640640640641,-0.386442949212335,-0.317012834507124,0.128076193074647
0.650650650650651,-0.40480906913017,-0.291257187901581,0.13025848931774
0.660660660660661,-0.422958024200737,-0.266653060186558,0.131800972434663
0.670670670670671,-0.438039690427689,-0.239036387561199,0.135016874076383
0.680680680680681,-0.454104234635414,-0.210548982078904,0.135695753082241
0.690690690690691,-0.46531158349043,-0.181831885692719,0.137620118548466
0.700700700700701,-0.476806729609956,-0.151681395470466,0.140406121151847
0.710710710710711,-0.484309937193781,-0.12187521319504,0.141683860011338
0.720720720720721,-0.490875499505139,-0.0919296223011671,0.143029076883056
0.730730730730731,-0.495185541815154,-0.0606694707064812,0.146139324754258
0.740740740740741,-0.498511742165315,-0.0291822819488543,0.149182928976707
0.750750750750751,-0.499382286338081,0.00162225287967354,0.150360244797185
0.760760760760761,-0.499485215737532,0.032515532891092,0.152091818044564
0.770770770770771,-0.494547979998971,0.0653891714482853,0.154522049329785
0.780780780780781,-0.49026347738351,0.0961719086245657,0.155500176292288
0.790790790790791,-0.483887871340919,0.126806548910007,0.158381895809137
0.800800800800801,-0.474324574732425,0.157027169631538,0.160416311248611
0.810810810810811,-0.464766670555517,0.187202324782624,0.160813843076686
0.820820820820821,-0.450379853385393,0.213847901804204,0.164214110545502
0.830830830830831,-0.437616184064937,0.242821097023827,0.166184979583853
0.840840840840841,-0.419315424215737,0.269488943976957,0.169148316694522
0.850850850850851,-0.403346094153786,0.295346523742561,0.170647080493731
0.860860860860861,-0.382784659389609,0.320858850151885,0.172606289937269
0.870870870870871,-0.363314327781424,0.343892597693333,0.174031840163914
0.880880880880881,-0.341038628468481,0.365104802169608,0.17560357416135
0.890890890890891,-0.315520591942983,0.387513022419821,0.178072240693331
0.900900900900901,-0.292119723492668,0.405707324164274,0.181305444631975
0.910910910910911,-0.264856258067967,0.422694636646035,0.18198456769867
0.920920920920921,-0.23747122812255,0.438705622954413,0.183600913370543
0.930930930930931,-0.208983036829172,0.4538866011381,0.185657333972441
0.940940940940941,-0.179836884518928,0.465975568542381,0.187711951781559
0.950950950950951,-0.151764749674098,0.475882581237492,0.189867547820114
0.960960960960961,-0.12128983946011,0.484346766478406,0.190838994231724
0.970970970970971,-0.0894409927969041,0.489932777164022,0.193895046857614
0.980980980980981,-0.0598389243683874,0.496874915764114,0.196375011213881
0.990990990990991,-0.028983357059821,0.499458832287418,0.198026897034439
1.001001001001,0.00194610381364873,0.499102217111741,0.200466614675869
1.01101101101101,0.0341032077981189,0.498230184817969,0.202425649917414
1.02102102102102,0.0660425888855669,0.496079820285962,0.20325966740837
1.03103103103103,0.0984950818997958,0.490399687862208,0.206973815593299
1.04104104104104,0.12728707492839,0.484195365641037,0.208466470319585
1.05105105105105,0.156740857096382,0.474780399405269,0.209595064561732
1.06106106106106,0.187713016990042,0.464182008610168,0.2120415196423
1.07107107107107,0.215974846788466,0.45056731044184,0.21423243064695
1.08108108108108,0.243637979654444,0.436038892332126,0.21689521404667
1.09109109109109,0.270300040029988,0.42192252597399,0.218568188186141
1.1011011011011,0.296212936212617,0.402648769403921,0.22007965814444
1.11111111111111,0.321779649363306,0.382921401170257,0.2225655583576
1.12112112112112,0.344620497006061,0.362524732668479,0.224249552673476
1.13113113113113,0.366367724571069,0.340468262110712,0.225487002051572
1.14114114114114,0.387401736185915,0.316147860937647,0.228921491416121
1.15115115115115,0.406672766932019,0.29211715020697,0.23015861287944
1.16116116116116,0.425454310379108,0.264607995317241,0.231438690018403
1.17117117117117,0.439735432508787,0.237210619298359,0.234400882789186
1.18118118118118,0.454011058755349,0.209105712948248,0.235955529721194
1.19119119119119,0.465804703835968,0.181079433017141,0.237308739423263
1.2012012012012,0.47664619583717,0.150110385964132,0.240270840705183
1.21121121121121,0.486059901712214,0.121794780665883,0.241739619674792
1.22122122122122,0.491221122620889,0.090031465138861,0.243675318779613
1.23123123123123,0.496297681156443,0.0582382760389257,0.246376009166273
1.24124124124124,0.499311451898374,0.0271830663176277,0.249868268517311
1.25125125125125,0.500334862272595,-0.00312787669060547,0.249282968830948
1.26126126126126,0.498846673916908,-0.0351841022528843,0.253288868732017
1.27127127127127,0.494998144861257,-0.0680483848581252,0.254358512521038
1.28128128128128,0.489685522331676,-0.0968157512921478,0.25584613640883
1.29129129129129,0.483223179752719,-0.128589051851431,0.258024179595966
1.3013013013013,0.475398077445859,-0.15798153330939,0.260581763195444
1.31131131131131,0.46331790474292,-0.189129501024811,0.26210067805352
1.32132132132132,0.450651792204781,-0.217708088482411,0.264687442714008
1.33133133133133,0.436479587129535,-0.244199517484585,0.264876719424721
1.34134134134134,0.419710970199107,-0.271448057539327,0.268341011314376
1.35135135135135,0.401836390845717,-0.296334732976027,0.269868607871394
1.36136136136136,0.381590028122029,-0.321727888979129,0.271071780084683
1.37137137137137,0.361282560585194,-0.34501578027569,0.274189443316548
1.38138138138138,0.339232850097919,-0.367993257163216,0.276294367773529
